DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS,QC_NOTES
SA026,2,"Frissell",NE,FNE06,2016,2016-06-27,1,"AS",6,FLW,"LIGUGRAY","Ligusticum grayi",1,12.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-06-27,1,"AS",6,FLW,"LUPILAXI","Lupinus laxiflorus",3,18.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-06-27,1,"AS",6,FLW,"PHLOGRAC","Phlox gracilis",16,2.5,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-06,2,"KJ",6,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-06,2,"KJ",6,FLW,"ERYSASPE","Erysimum asperum",6,5.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-06,2,"KJ",6,FLW,"LIGUGRAY","Ligusticum grayi",1,17.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-06,2,"KJ",6,FLW,"LUPILAXI","Lupinus laxiflorus",6,4.5,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-06,2,"KJ",6,FLW,"PHLOGRAC","Phlox gracilis",4,3.5,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-12,3,"CS",6,FLW,"CIRSCALL","Cirsium callilepis",1,2.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-12,3,"CS",6,FLW,"ERYSASPE","Erysimum asperum",8,2.8,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-12,3,"CS",6,FLW,"LIGUGRAY","Ligusticum grayi",2,11.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-12,3,"CS",6,FLW,"LUPILAXI","Lupinus laxiflorus",3,3.7,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-21,4,"CS",6,FLW,"AGOSAURA","Agoseris aurantiaca",1,1.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-21,4,"CS",6,FLW,"ERIGFOLI","Erigeron foliosus",1,2.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-21,4,"CS",6,FLW,"ERYSASPE","Erysimum asperum",1,4.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-21,4,"CS",6,FLW,"GAYODIFF","Gayophytum diffusum",2,1.5,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-21,4,"CS",6,FLW,"LUPILAXI","Lupinus laxiflorus",1,4.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-28,5,"KJ",6,FLW,"ANAPMARG","Anaphalis margaritacea",26,9.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-28,5,"KJ",6,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-28,5,"KJ",6,FLW,"ERYSASPE","Erysimum asperum",8,2.0,""
SA026,2,"Frissell",NE,FNE06,2016,2016-07-28,5,"KJ",6,FLW,"VANCHEXA","Vancouveria hexandra",1,2.0,""
SA026,2,"Frissell",NE,FNE06,2017,2017-06-23,1,"ANG",6,FLW,"COLLPARV","Collinsia parviflora",10,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-23,1,"ANG",6,FLW,"MOEHMACR","Moehringia macrophylla",9,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0 add code name, MOEHMACR"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-23,1,"ANG",6,FLW,"PHLOGRAC","Phlox gracilis",2,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-23,1,"ANG",6,FLW,"VIOLNUTT","Viola nuttallii",,,"recoded added based on occurrence in entity 1"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-30,2,"xARMx",6,FLW,"ERYSCAPI","Erysimum capitatum",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-30,2,"xARMx",6,FLW,"LIGUGRAY","Ligusticum grayi",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-30,2,"xARMx",6,FLW,"LUPILAXI","Lupinus laxiflorus",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-30,2,"LSM",6,FLW,"MAIASTEL","Maianthemum stellatum",124,3.9," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-06-30,2,"xARMx",6,FLW,"PHACHAST","Phacelia hastata",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"ANEMDELT","Anemone deltoidea",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0 add code name, ANEMDELT"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"ERYSCAPI","Erysimum capitatum",2,6.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"LIGUGRAY","Ligusticum grayi",6,23.2," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"LUPILAXI","Lupinus laxiflorus",13,9.9," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"MAIASTEL","Maianthemum stellatum",5,6.2," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-14,3,"LSM",6,FLW,"PHACHAST","Phacelia hastata",2,5.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-21,4,"ANG",6,FLW,"ERYSCAPI","Erysimum capitatum",2,6.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-21,4,"ANG",6,FLW,"LUPILAXI","Lupinus laxiflorus",10,6.9," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-21,4,"ANG",6,FLW,"PHACHAST","Phacelia hastata",2,6.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-28,5,"ANG",6,FLW,"CIRSCALL","Cirsium callilepis",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-28,5,"ANG",6,FLW,"LUPILAXI","Lupinus laxiflorus",4,5.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2017,2017-07-28,5,"ANG",6,FLW,"PHACHAST","Phacelia hastata",4,8.8," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE06,2018,2018-06-19,1,"RCT",6,FLW,"ZIGAVENE","Zigadenus venenosus",63,3.6,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-03,2,"RCT",6,FLW,"ERYSASPE","Erysimum asperum",1,9.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-03,2,"RCT",6,FLW,"LUPILAXI","Lupinus laxiflorus",1,5.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-24,4,"NA",6,FLW,"ANAPMARG","Anaphalis margaritacea",44,10.9,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-24,4,"NA",6,FLW,"CAMPSCOU","Campanula scouleri",2,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-24,4,"NA",6,FLW,"ERYSASPE","Erysimum asperum",1,4.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-24,4,"NA",6,FLW,"GAYOHUMI","Gayophytum humile",8,2.1,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-07-24,4,"NA",6,FLW,"PHACHAST","Phacelia hastata",2,8.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-08-02,5,"GRJ",6,FLW,"ANAPMARG","Anaphalis margaritacea",25,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2018,2018-08-02,5,"GRJ",6,FLW,"HYPEPERF","Hypericum perforatum",,,"recoded added based on occurrence in entity 1."
SA026,2,"Frissell",NE,FNE06,2018,2018-08-02,5,"GRJ",6,FLW,"PHACHAST","Phacelia hastata",2,4.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Frissell",NE,FNE06,2021,2021-06-23,1,"Melinda, Logan",6,FLW,"MAIASTEL","Maianthemum stellatum",24,,""
SA026,2,"Frissell",NE,FNE06,2021,2021-07-07,2,"Melinda, Logan",6,FLW,"ERYSASPE","Erysimum asperum",1,,""
SA026,2,"Frissell",NE,FNE06,2021,2021-07-07,2,"Melinda, Logan",6,FLW,"PHACHAST","Phacelia hastata",12,,""
SA026,2,"Frissell",NE,FNE06,2021,2021-07-19,3,"Melinda, Logan",6,FLW,"ERIGFOLI","Erigeron foliosus",1,,""
SA026,2,"Frissell",NE,FNE06,2021,2021-07-19,3,"Melinda, Logan",6,FLW,"PHACHAST","Phacelia hastata",7,,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-04,1,"Fabian",7,FLW,"COLLPARV","Collinsia parviflora",,1.5,"change on no_stals: from 0 to -9 due to no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2013,2013-07-04,1,"Fabian",7,FLW,"DELPNUTT","Delphinium nuttallianum",19,5.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-04,1,"Fabian",7,FLW,"ERIOLANA","Eriophyllum lanatum",12,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"BARBORTH","Barbarea orthoceras",4,15.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"COLLPARV","Collinsia parviflora",40,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"DELPNUTT","Delphinium nuttallianum",5,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"ERIGFOLI","Erigeron foliosus",1,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"ERIOLANA","Eriophyllum lanatum",116,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"MIMUNANU","Mimulus nanus",60,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-12,2,"Kyra",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",12,3.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-18,3,"Fabian",7,FLW,"CASTHISP","Castilleja hispida",56,2.5,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-18,3,"Fabian",7,FLW,"COLLPARV","Collinsia parviflora",27,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-18,3,"Fabian",7,FLW,"ERIGFOLI","Erigeron foliosus",9,5.5,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-18,3,"Fabian",7,FLW,"ERIOLANA","Eriophyllum lanatum",70,5.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-18,3,"x",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",20,4.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Scott",7,FLW,"CIRSCALL","Cirsium callilepis",3,3.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Shannon",7,FLW,"ERIGFOLI","Erigeron foliosus",7,4.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Shannon",7,FLW,"ERIOLANA","Eriophyllum lanatum",107,2.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Shannon",7,FLW,"ERYSASPE","Erysimum asperum",2,6.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Scott",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",34,4.5,""
SA026,2,"Frissell",NE,FNE07,2013,2013-07-24,4,"Scott",7,FLW,"RUMEACET","Rumex acetosella",2,4.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-03,5,"x",7,FLW,"CIRSCALL","Cirsium callilepis",3,3.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-03,5,"Noelle",7,FLW,"ERIGFOLI","Erigeron foliosus",3,3.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-03,5,"Noelle",7,FLW,"ERIOLANA","Eriophyllum lanatum",19,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-03,5,"Noelle",7,FLW,"ERYSASPE","Erysimum asperum",1,2.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-03,5,"Noelle",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",31,4.5,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-08,6,"Noelle",7,FLW,"ANAPMARG","Anaphalis margaritacea",6,13.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-08,6,"Noelle",7,FLW,"ASTELEDO","Aster ledophyllus",1,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-08,6,"Noelle",7,FLW,"CIRSCALL","Cirsium callilepis",4,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-08,6,"Noelle",7,FLW,"ERIGFOLI","Erigeron foliosus",1,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-08,6,"Noelle",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",29,6.5,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-22,7,"Vera",7,FLW,"ANAPMARG","Anaphalis margaritacea",2,50.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-22,7,"Vera",7,FLW,"CIRSCALL","Cirsium callilepis",2,2.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-22,7,"Vera",7,FLW,"ERIGFOLI","Erigeron foliosus",7,1.0,""
SA026,2,"Frissell",NE,FNE07,2013,2013-08-22,7,"Vera",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,3.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"LKB",7,FLW,"CALOSUBA","Calochortus subalpinus",1,1.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"LKB",7,FLW,"CASTHISP","Castilleja hispida",9,3.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"LKB",7,FLW,"ERIGFOLI","Erigeron foliosus",9,1.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"AM",7,FLW,"ERIOLANA","Eriophyllum lanatum",1,4.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"LKB",7,FLW,"LUPILAXI","Lupinus laxiflorus",19,8.2,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"AM",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,4.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-08,1,"AM",7,FLW,"POTEGLAN","Potentilla glandulosa",1,4.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-17,2,"KH",7,FLW,"ERIOLANA","Eriophyllum lanatum",106,1.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-17,2,"KH",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",59,6.1,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-26,3,"DY",7,FLW,"ERIOLANA","Eriophyllum lanatum",55,3.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-26,3,"DY",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",70,2.5,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-30,4,"RM",7,FLW,"ERIOLANA","Eriophyllum lanatum",9,1.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-07-30,4,"RM",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",37,11.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-08-06,5,"KH",7,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0,""
SA026,2,"Frissell",NE,FNE07,2014,2014-08-06,5,"KH",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",90,5.3,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"ACHIMILL","Achillea millefolium",4,8.3,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"COLLPARV","Collinsia parviflora",40,2.5,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"DELPMENU","Delphinium menziesii & nuttallianum",3,2.5,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"ERIGALFO","Erigeron aliceae & foliosus",35,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"ERIOLANA","Eriophyllum lanatum",120,2.5,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"LIGUGRAY","Ligusticum grayi",5,50.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"LUPILAXI","Lupinus laxiflorus",8,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,2.5,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"PHLOGRAC","Phlox gracilis",5,6.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-24,1,"AS",7,FLW,"RUMEACET","Rumex acetosella",55,6.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"ACHIMILL","Achillea millefolium",5,60.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"CIRSCALL","Cirsium callilepis",5,3.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"ERIGALFO","Erigeron aliceae & foliosus",60,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"ERIOLANA","Eriophyllum lanatum",100,10.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"LIGUGRAY","Ligusticum grayi",3,12.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-06-30,2,"ET",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-07,3,"LS",7,FLW,"ACHIMILL","Achillea millefolium",4,11.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-07,3,"LS",7,FLW,"ERIGALFO","Erigeron aliceae & foliosus",15,2.2,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-07,3,"LS",7,FLW,"ERIOLANA","Eriophyllum lanatum",70,2.3,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-07,3,"LS",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",3,1.3,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-14,4,"AS",7,FLW,"ACHIMILL","Achillea millefolium",4,10.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-14,4,"AS",7,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-14,4,"AS",7,FLW,"ERIGALFO","Erigeron aliceae & foliosus",40,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-14,4,"AS",7,FLW,"ERIOLANA","Eriophyllum lanatum",35,1.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-14,4,"AS",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,5.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-23,5,"AY",7,FLW,"ACHIMILL","Achillea millefolium",1,2.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-23,5,"AY",7,FLW,"ANAPMARG","Anaphalis margaritacea",2,5.0,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-23,5,"AY",7,FLW,"CIRSCALL","Cirsium callilepis",2,4.5,""
SA026,2,"Frissell",NE,FNE07,2015,2015-07-23,5,"AY",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,3.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"COLLPARV","Collinsia parviflora",20,2.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"DELPNUTT","Delphinium nuttallianum",22,3.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"ERIGFOLI","Erigeron foliosus",9,1.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"ERIOLANA","Eriophyllum lanatum",70,1.2,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"LATHNEVA","Lathyrus nevadensis",2,1.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"LUPILAXI","Lupinus laxiflorus",4,5.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"MIMURUBE","Mimulus rubellus",16,2.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-06-30,1,"CS",7,FLW,"PHLOGRAC","Phlox gracilis",50,4.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"COLLPARV","Collinsia parviflora",30,2.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"DELPNUTT","Delphinium nuttallianum",10,3.5,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"ERIGFOLI","Erigeron foliosus",10,1.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"ERIOLANA","Eriophyllum lanatum",96,1.3,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"LUPILAXI","Lupinus laxiflorus",4,6.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"MIMURUBE","Mimulus rubellus",11,3.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",3,1.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"PHLOGRAC","Phlox gracilis",90,4.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-05,2,"CS",7,FLW,"RUMEACET","Rumex acetosella",3,4.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"COLLPARV","Collinsia parviflora",30,2.1,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"DELPNUTT","Delphinium nuttallianum",6,2.3,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"ERIGFOLI","Erigeron foliosus",14,1.5,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"ERIOLANA","Eriophyllum lanatum",42,2.4,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"LUPILAXI","Lupinus laxiflorus",5,2.6,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",9,1.2,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"PHLOGRAC","Phlox gracilis",32,2.1,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-11,3,"KH",7,FLW,"RUMEACET","Rumex acetosella",8,6.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"COLLPARV","Collinsia parviflora",12,4.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"ERIGFOLI","Erigeron foliosus",19,1.4,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"ERIOLANA","Eriophyllum lanatum",155,1.5,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"LUPILAXI","Lupinus laxiflorus",1,3.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",10,2.2,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"EP",7,FLW,"PHLOGRAC","Phlox gracilis",8,6.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-21,4,"AM",7,FLW,"RUMEACET","Rumex acetosella",6,6.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-27,5,"EP",7,FLW,"ERIGFOLI","Erigeron foliosus",10,1.6,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-27,5,"EP",7,FLW,"ERIOLANA","Eriophyllum lanatum",55,3.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-27,5,"EP",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",10,2.2,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-27,5,"EP",7,FLW,"PHLOGRAC","Phlox gracilis",1,4.0,""
SA026,2,"Frissell",NE,FNE07,2016,2016-07-27,5,"EP",7,FLW,"RUMEACET","Rumex acetosella",4,3.0,""
SA026,2,"Frissell",NE,FNE07,2017,2017-06-23,1,"ANG",7,FLW,"DELPNUTT","Delphinium nuttallianum",3,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2017,2017-06-30,2,"JSH",7,FLW,"COLLPARV","Collinsia parviflora",165,1.6," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2017,2017-06-30,2,"JSH",7,FLW,"DELPNUTT","Delphinium nuttallianum",15,3.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2017,2017-06-30,2,"xARMx",7,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2017,2017-06-30,2,"JSH",7,FLW,"ERYSCAPI","Erysimum capitatum",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Frissell",NE,FNE07,2017,2017-06-30,2,"JSH",7,FLW,"LIGUGRAY","Ligusticum grayi",8,16.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
