DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,START_TIME,END_TIME,MINUTE,CLOUDS,WIND,TEMP,PPI_STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VISSP_TYPE,REF_NO,VISSP_NO,QC_NOTES
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,07,S,ST,20,1,2,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,08,S,ST,20,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,09,S,BR,20,1,2,"STACCOOL","Stachys cooleyae","OSMISP23","Osmia sp 23","solitary bee","35487",1,"change on vissp_type: from soliatry bee to solitary bee"
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,10,S,BR,20,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,11,S,BR,20,1,5,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,11,S,BR,20,1,2,"BOYKMAJO","Boykinia major","NOWISPX1","Nowickia sp 1","herbivore-parasitic muscoid fl","35486",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,12,S,BR,20,1,3,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,13,S,BR,20,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,14,S,ST,20,1,5,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,14,S,ST,20,1,5,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",2,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,14,S,ST,20,1,5,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",3,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,15,S,BR,20,1,2,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-16,4,"LS",1,1310,NA,15,S,ST,20,1,1,"BOYKMAJO","Boykinia major","BOMBBIFA","Bombus bifarius","social bee","35498",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,01,S,BR,19,1,6,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,02,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,03,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,04,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,05,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,06,S,BR,19,1,1,"SOLICANA","Solidago canadensis","EPICPUNC","Epicauta puncticollis","predaceous beetle","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,06,S,BR,19,1,1,"SOLICANA","Solidago canadensis","EPICPUNC","Epicauta puncticollis","predaceous beetle","field id",2,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,07,S,BR,19,1,2,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,08,S,BR,19,1,3,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,09,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,10,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,11,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,12,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,13,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,14,S,BR,19,0,0,"","","","","","NA",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,15,S,BR,19,1,4,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Lookout",LB,LOB01,2015,2015-07-22,5,"LS",1,1236,NA,15,S,BR,19,1,1,"SOLICANA","Solidago canadensis","EPICPUNC","Epicauta puncticollis","predaceous beetle","field id",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-22,1,"AT",1,1610,NA,02,S,ST,26,1,1,"DODEJEFF","Dodecatheon jeffreyi","CANTS161","Cantharid sp 16-1","beetle","40035",1,"NA change on pltsp_code: from DODEALPI to DODEJEFF"
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"PLATSPAR","Platanthera sparsiflora","PLATSTEG","Platycheirus stegnus","hover-fly","40197",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","ECLIS164","Eclimus sp 16-4","beefly","40199",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,01,S,ST,23,1,1,"VEROSERP","Veronica serpyllifolia","SPHASULP","Sphaerophoria sulphuripes","hover-fly","40196",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,04,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,04,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,04,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,04,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,04,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,05,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,05,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,05,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,05,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,05,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,06,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,06,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,06,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,06,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,06,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,07,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,07,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,07,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,07,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,07,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,08,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,08,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,08,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,08,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,08,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,09,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,09,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,09,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,09,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,09,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,10,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,10,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,10,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,10,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,10,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,11,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,11,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,11,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,11,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,11,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,12,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,12,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,12,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,12,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,12,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,13,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,13,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,13,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,13,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,13,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,14,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,14,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,14,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,14,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,14,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,15,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,15,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,15,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",3,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,15,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCS161","Curculionid sp 16-1","beetle","40198",4,""
SA026,1,"Lookout",LB,LOB01,2016,2016-06-28,2,"AT",1,1300,NA,15,S,ST,23,1,1,"SENETRIA","Senecio triangularis","MISUVATI","Misumena vatia","spider","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,01,PC,ST,20,1,3,"LIGUGRAY","Ligusticum grayi","EUPHCOLO","Euphydryas colon","butterfly","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,02,PC,ST,20,1,2,"LIGUGRAY","Ligusticum grayi","BOMBMIXT","Bombus mixtus","social bee","40477",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,02,PC,ST,20,1,2,"LIGUGRAY","Ligusticum grayi","BOMBMIXT","Bombus mixtus","social bee","40478",2,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,04,PC,ST,20,1,4,"LIGUGRAY","Ligusticum grayi","SYRPVITR","Syrphus vitripennis","hover-fly","40475",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,06,PC,ST,20,1,2,"MIMUGUTT","Mimulus guttatus","BOMBCALI","Bombus californicus","social bee","40447 not",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,09,PC,ST,20,1,1,"LIGUGRAY","Ligusticum grayi","APHISPX1","Aphid sp 1","true bug","40476",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-06,3,"KJ",1,1416,NA,14,PC,ST,20,1,1,"SENEINTE","Senecio integerrimus","SYRPVITR","Syrphus vitripennis","hover-fly","40475",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-19,4,"AT",1,1410,NA,10,SH,ST,21,1,2,"MIMUGUTT","Mimulus guttatus","CHRYFASC","Chrysotoxum fasciatum","hover-fly","40699",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-19,4,"AT",1,1410,NA,11,SH,ST,21,1,3,"LIGUGRAY","Ligusticum grayi","APISMELL","Apis mellifera","social bee","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-19,4,"AT",1,1410,NA,14,SH,ST,21,1,1,"LIGUGRAY","Ligusticum grayi","TACHGENX","Tachinid genus X","muscoid fly","40700",1,"NA change on vissp_name: from Tachinid misc genera to Tachinid genus X"
SA026,1,"Lookout",LB,LOB01,2016,2016-07-25,5,"AT",1,1401,NA,04,SH,ST,23,1,1,"BOYKMAJO","Boykinia major","ANASRUFA","Anaspis rufa","beetle","40919",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-25,5,"AT",1,1401,NA,04,SH,ST,23,1,1,"BOYKMAJO","Boykinia major","PENTARX1","Pentaria sp 1","beetle","40918",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-25,5,"AT",1,1401,NA,06,SH,ST,23,1,2,"BOYKMAJO","Boykinia major","APISMELL","Apis mellifera","social bee","no number",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-25,5,"AT",1,1401,NA,09,SH,ST,23,1,1,"EPILCILI","Epilobium ciliatum","EUPEAMER","Eupeodes americanus","hover-fly","40920",1,""
SA026,1,"Lookout",LB,LOB01,2016,2016-07-25,5,"AT",1,1401,NA,14,SH,ST,23,1,1,"EPILCILI","Epilobium ciliatum","EUPEAMER","Eupeodes americanus","hover-fly","40920",1,""
SA026,1,"Lookout",LB,LOB01,2017,2017-06-29,2,"ANG",1,1323,NA,01,SH,ST,23,1,5,"DODEJEFF","Dodecatheon jeffreyi","BOMBEDWA","Bombus edwardsii","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-06-29,2,"ANG",1,1323,NA,02,SH,ST,23,1,5,"DODEJEFF","Dodecatheon jeffreyi","BOMBEDWA","Bombus edwardsii","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-06-29,2,"ANG",1,1323,NA,03,SH,ST,23,1,6,"DODEJEFF","Dodecatheon jeffreyi","BOMBMELA","Bombus melanopygus","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-06-29,2,"ANG",1,1323,NA,04,SH,ST,23,1,6,"DODEJEFF","Dodecatheon jeffreyi","BOMBMELA","Bombus melanopygus","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-11,3,"ANG",1,1430,NA,08,S,BR,22,1,1,"DODEJEFF","Dodecatheon jeffreyi","POLYINTE","Polygonia interrogationis","","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,03,S,ST,26,1,1,"MIMUGUTT","Mimulus guttatus","CHRYFASC","Chrysotoxum fasciatum","predaceous hover-fly","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,05,S,ST,26,1,5,"MIMUGUTT","Mimulus guttatus","BOMBMIXT","Bombus mixtus","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,05,S,ST,26,1,8,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,06,S,ST,26,1,3,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","NA",1," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,06,S,ST,26,1,3,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","NA",2," change on watch: increaed by 1"
SA026,1,"Lookout",LB,LOB01,2017,2017-07-25,4,"ANG",1,1326,NA,06,S,ST,26,1,3,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","NA",3," change on watch: increaed by 1"
